dail,electiondate,elecyear,district,districtid,party,partyid,name,pid,duplicate,m,ncand,electorate,quota,totalvote,validvote,spoiledvote,turnout,firstpref,finalvote,voteshare,quotashare,count,resultnotes,result,seat,enter_mt,exit_mt,byelec,bynote,female,age,birthyear,est_age,est_birthyear,deathyear,death,inc,local,mayor,seanad,euro,cruns,cwins,birthplace,localborn,occupation,iscoid,educode,eduyears,school,feeschool,university,ucd,edufield,edufieldcode,post_local,pre_local,post_cand,pre_cand,post_mp,pre_mp,hereditary,cablegacy,samename,samedistrict,samecounty,pre_fam,post_fam,familynotes,generation,familyline,family,predrelation,govparty,juniorgovparty,cabappt,cab1,cab2,cab3,cab4,cab5,cab6,cabexp,juniorappt,junior1,junior2,junior3,junior4,junior5,juniorexp,speaker,name_original
25,2/17/1987,1987,Wexford,140,FG,2,"Doyle, Avril",2265,0,5,12,69658,8821,53474,52922,552,.7597,5518,9903,.1043,.63,0,Made Quota,1,4,0,0,0,.,1,38,1949,38,1949,,0,1,1,1,0,0,2,2,Dublin,0,Housewife,9,4,16,"Holy Child Convent, Killiney, Co Dublin",1,"University College, Dublin (BSc Biochemistry)",1,Biochemistry,4,1,1,1,1,1,1,0,0,0,0,0,"Belton, Richard (Father, SD); Belton, Patrick (Grandfather, TD); Belton, Jack (Uncle); Belton2, Paddy (Uncle); Belton, Luke (Father's Cousin)","Belton, Louis J (Unknown)",,6,906,9,1,0,0,0,,,,,,,0,0,,,,,,1,0,Avril Doyle
26,6/15/1989,1989,Wexford,140,FG,2,"Doyle, Avril",2265,0,5,10,70424,8553,51922,51312,610,.7373,4596,5113,.0896,.54,5,,0,0,0,0,0,.,1,40,1949,40,1949,,0,1,1,1,0,0,3,2,Dublin,0,Housewife,9,4,16,"Holy Child Convent, Killiney, Co Dublin",1,"University College, Dublin (BSc Biochemistry)",1,Biochemistry,4,1,1,1,1,1,1,0,0,0,0,0,"Belton, Richard (Father, SD); Belton, Patrick (Grandfather, TD); Belton, Jack (Uncle); Belton2, Paddy (Uncle); Belton, Luke (Father's Cousin)","Belton, Louis J (Unknown)",,6,906,9,1,0,0,0,,,,,,,0,0,,,,,,1,0,Avril Doyle
27,11/25/1992,1992,Wexford,140,FG,2,"Doyle, Avril",2265,0,5,10,75886,8696,52937,52172,765,.6875,5314,9303,.1019,.61,6,Made Quota,1,4,0,0,0,.,1,43,1949,43,1949,,0,0,1,1,1,0,4,3,Dublin,0,Housewife,9,4,16,"Holy Child Convent, Killiney, Co Dublin",1,"University College, Dublin (BSc Biochemistry)",1,Biochemistry,4,1,1,1,1,1,1,0,0,0,0,0,"Belton, Richard (Father, SD); Belton, Patrick (Grandfather, TD); Belton, Jack (Uncle); Belton2, Paddy (Uncle); Belton, Luke (Father's Cousin)","Belton, Louis J (Unknown)",,6,906,9,1,1,0,0,,,,,,,0,1,MOS at Dept. of Taoiseach,MOS at Dept. of Finance,"MOS at Dept. of Transport, Energy and Communications",,,1,0,Avril Doyle
28,6/6/1997,1997,Wexford,140,FG,2,"Doyle, Avril",2265,0,5,10,83775,9282,56364,55686,678,.6647,4896,6294,.0879,.53,6,Eliminated,0,0,0,0,0,.,1,48,1949,48,1949,,0,1,1,1,1,0,5,3,Dublin,0,Housewife,9,4,16,"Holy Child Convent, Killiney, Co Dublin",1,"University College, Dublin (BSc Biochemistry)",1,Biochemistry,4,1,1,1,1,1,1,0,0,0,0,0,"Belton, Richard (Father, SD); Belton, Patrick (Grandfather, TD); Belton, Jack (Uncle); Belton2, Paddy (Uncle); Belton, Luke (Father's Cousin)","Belton, Louis J (Unknown)",,6,906,9,1,0,0,0,,,,,,,0,0,,,,,,1,0,Avril Doyle
29,5/17/2002,2002,Wexford,140,FG,2,"Doyle, Avril",2265,0,5,12,94969,10071,61440,60423,1017,.6362,3940,4011,.0652,.39,3,Eliminated,0,0,0,0,0,.,1,53,1949,53,1949,,0,0,1,1,1,1,6,3,Dublin,0,Housewife,9,4,16,"Holy Child Convent, Killiney, Co Dublin",1,"University College, Dublin (BSc Biochemistry)",1,Biochemistry,4,1,1,1,1,1,1,0,0,0,0,0,"Belton, Richard (Father, SD); Belton, Patrick (Grandfather, TD); Belton, Jack (Uncle); Belton2, Paddy (Uncle); Belton, Luke (Father's Cousin)","Belton, Louis J (Unknown)",,6,906,9,1,0,0,0,,,,,,,0,0,,,,,,1,0,Avril Doyle
11,6/23/1943,1943,Tipperary,137,FG,2,"Esmonde, Sir Anthony",2391,0,7,24,82815,8179,65426,65426,,,1289,1310,.0197,.16,4,,0,0,0,0,0,.,0,44,1899,44,1899,1981,0,0,0,0,0,0,1,0,"Church Stretton, Shropshire, England",0,"Medical Doctor, Farmer",2,4,16,"Clongowes Wood College (1909–11, 1913–14)",1,Royal College of Surgeons in Ireland,0,Medicine,6,0,1,1,1,1,1,0,0,1,0,0,"Esmonde, Sir John Lymbrick (Brother); Esmonde, Sir Osmond (Second Cousin); Esmonde, Sir Thomas (Father's Cousin); Esmonde, John Joseph (Father, Pre-Independence MP); Esmonde, Sir John, 10th Baronet (Great Uncle, Pre-Independence MP)","Esmonde, John Grattan (Son)",,6,6505,65,3,0,0,0,,,,,,,0,0,,,,,,0,0,Sir Anthony Esmonde
14,5/30/1951,1951,Wexford,140,FG,2,"Esmonde, Sir Anthony",2391,0,5,10,54180,7012,42069,42069,,,4047,5526,.0962,.58,7,,1,5,0,0,0,.,0,52,1899,52,1899,1981,0,0,0,0,0,0,2,1,"Church Stretton, Shropshire, England",0,"Medical Doctor, Farmer",2,4,16,"Clongowes Wood College (1909–11, 1913–14)",1,Royal College of Surgeons in Ireland,0,Medicine,6,0,1,1,1,1,1,1,0,1,1,1,"Esmonde, Sir John Lymbrick (Brother); Esmonde, Sir Osmond (Second Cousin); Esmonde, Sir Thomas (Father's Cousin); Esmonde, John Joseph (Father, Pre-Independence MP); Esmonde, Sir John, 10th Baronet (Great Uncle, Pre-Independence MP)","Esmonde, John Grattan (Son)",,6,6505,65,3,0,0,0,,,,,,,0,0,,,,,,0,0,Sir Anthony Esmonde
15,5/18/1954,1954,Wexford,140,FG,2,"Esmonde, Sir Anthony",2391,0,5,8,52651,6938,41627,41627,,,6247,6954,.1501,.9,2,,1,3,0,0,0,.,0,55,1899,55,1899,1981,0,1,0,0,0,0,3,2,"Church Stretton, Shropshire, England",0,"Medical Doctor, Farmer",2,4,16,"Clongowes Wood College (1909–11, 1913–14)",1,Royal College of Surgeons in Ireland,0,Medicine,6,0,1,1,1,1,1,1,0,1,1,1,"Esmonde, Sir John Lymbrick (Brother); Esmonde, Sir Osmond (Second Cousin); Esmonde, Sir Thomas (Father's Cousin); Esmonde, John Joseph (Father, Pre-Independence MP); Esmonde, Sir John, 10th Baronet (Great Uncle, Pre-Independence MP)","Esmonde, John Grattan (Son)",,6,6505,65,3,1,0,0,,,,,,,0,0,,,,,,0,0,Sir Anthony Esmonde
16,3/5/1957,1957,Wexford,140,FG,2,"Esmonde, Sir Anthony",2391,0,5,8,51893,6316,37891,37891,,,5650,7146,.1491,.89,7,,1,5,0,0,0,.,0,58,1899,58,1899,1981,0,1,0,0,0,0,4,3,"Church Stretton, Shropshire, England",0,"Medical Doctor, Farmer",2,4,16,"Clongowes Wood College (1909–11, 1913–14)",1,Royal College of Surgeons in Ireland,0,Medicine,6,0,1,1,1,1,1,1,0,1,1,1,"Esmonde, Sir John Lymbrick (Brother); Esmonde, Sir Osmond (Second Cousin); Esmonde, Sir Thomas (Father's Cousin); Esmonde, John Joseph (Father, Pre-Independence MP); Esmonde, Sir John, 10th Baronet (Great Uncle, Pre-Independence MP)","Esmonde, John Grattan (Son)",,6,6505,65,3,0,0,0,,,,,,,0,0,,,,,,0,0,Sir Anthony Esmonde
17,10/4/1961,1961,Wexford,140,FG,2,"Esmonde, Sir Anthony",2391,0,4,8,46696,6820,34096,34096,,,7081,7081,.2077,1.04,0,,1,2,0,0,0,.,0,62,1899,62,1899,1981,0,1,0,0,0,0,5,4,"Church Stretton, Shropshire, England",0,"Medical Doctor, Farmer",2,4,16,"Clongowes Wood College (1909–11, 1913–14)",1,Royal College of Surgeons in Ireland,0,Medicine,6,0,1,1,1,1,1,1,0,1,1,1,"Esmonde, Sir John Lymbrick (Brother); Esmonde, Sir Osmond (Second Cousin); Esmonde, Sir Thomas (Father's Cousin); Esmonde, John Joseph (Father, Pre-Independence MP); Esmonde, Sir John, 10th Baronet (Great Uncle, Pre-Independence MP)","Esmonde, John Grattan (Son)",,6,6505,65,3,0,0,0,,,,,,,0,0,,,,,,0,0,Sir Anthony Esmonde
18,4/7/1965,1965,Wexford,140,FG,2,"Esmonde, Sir Anthony",2391,0,4,7,46616,7104,35515,35515,,,6042,9314,.1701,.85,3,,1,2,0,0,0,.,0,66,1899,66,1899,1981,0,1,0,0,0,0,6,5,"Church Stretton, Shropshire, England",0,"Medical Doctor, Farmer",2,4,16,"Clongowes Wood College (1909–11, 1913–14)",1,Royal College of Surgeons in Ireland,0,Medicine,6,0,1,1,1,1,1,1,0,1,1,1,"Esmonde, Sir John Lymbrick (Brother); Esmonde, Sir Osmond (Second Cousin); Esmonde, Sir Thomas (Father's Cousin); Esmonde, John Joseph (Father, Pre-Independence MP); Esmonde, Sir John, 10th Baronet (Great Uncle, Pre-Independence MP)","Esmonde, John Grattan (Son)",,6,6505,65,3,0,0,0,,,,,,,0,0,,,,,,0,0,Sir Anthony Esmonde
19,6/18/1969,1969,Wexford,140,FG,2,"Esmonde, Sir Anthony",2391,0,4,11,48799,7503,37510,37510,,,6380,7596,.1701,.85,5,,1,2,0,0,0,.,0,70,1899,70,1899,1981,0,1,0,0,0,0,7,6,"Church Stretton, Shropshire, England",0,"Medical Doctor, Farmer",2,4,16,"Clongowes Wood College (1909–11, 1913–14)",1,Royal College of Surgeons in Ireland,0,Medicine,6,0,1,1,1,1,1,1,0,1,1,1,"Esmonde, Sir John Lymbrick (Brother); Esmonde, Sir Osmond (Second Cousin); Esmonde, Sir Thomas (Father's Cousin); Esmonde, John Joseph (Father, Pre-Independence MP); Esmonde, Sir John, 10th Baronet (Great Uncle, Pre-Independence MP)","Esmonde, John Grattan (Son)",,6,6505,65,3,0,0,0,,,,,,,0,0,,,,,,0,0,Sir Anthony Esmonde
4,8/27/1923,1923,Wexford,140,CNAG,2,"Esmonde, Sir Osmond",2393,0,5,12,60171,6346,38071,38071,,,5434,6377,.1427,.86,7,,1,4,0,0,0,.,0,27,1896,27,1896,1936,0,0,0,0,0,0,1,1,"Ballynastragh, County Wexford",1,Diplomat,1,3,14,"Mount St Benedict School, Gorey, Co. Wexford, and Downside School",1,"Balliol College, Oxford (c.1915) and UCD (c.1917–19), though he did not graduate from either Oxford or the NUI.",1,Unknown,,0,1,1,1,1,1,0,0,1,0,1,"Esmonde, Sir Thomas (Father); Esmonde, John Joseph (Father's Cousin, Pre-Independence MP); Esmonde, Sir John, 10th Baronet (Grandfather, Pre-Independence MP); Grattan, Henry Jnr (Great Grandfather, Pre-Independence MP); Grattan, Henry Snr (Great Great Grandfather, Pre-Independence MP)","Esmonde, Sir John Lymbrick (Second Cousin); Esmonde, Sir Anthony (Second Cousin); Esmonde, John Grattan (Third Cousin)",,6,6503,65,1,1,0,0,,,,,,,0,0,,,,,,0,0,Sir Osmond Esmonde
6,9/15/1927,1927,Wexford,140,CNAG,2,"Esmonde, Sir Osmond",2393,0,5,8,57252,6527,39159,39159,,,6362,6595,.1625,.97,3,,1,3,0,0,0,.,0,31,1896,31,1896,1936,0,0,0,0,0,0,2,2,"Ballynastragh, County Wexford",1,Diplomat,1,3,14,"Mount St Benedict School, Gorey, Co. Wexford, and Downside School",1,"Balliol College, Oxford (c.1915) and UCD (c.1917–19), though he did not graduate from either Oxford or the NUI.",1,Unknown,,0,1,1,1,1,1,0,0,1,0,1,"Esmonde, Sir Thomas (Father); Esmonde, John Joseph (Father's Cousin, Pre-Independence MP); Esmonde, Sir John, 10th Baronet (Grandfather, Pre-Independence MP); Grattan, Henry Jnr (Great Grandfather, Pre-Independence MP); Grattan, Henry Snr (Great Great Grandfather, Pre-Independence MP)","Esmonde, Sir John Lymbrick (Second Cousin); Esmonde, Sir Anthony (Second Cousin); Esmonde, John Grattan (Third Cousin)",,6,6503,65,1,1,0,0,,,,,,,0,0,,,,,,0,0,Sir Osmond Esmonde
7,2/16/1932,1932,Wexford,140,CNAG,2,"Esmonde, Sir Osmond",2393,0,5,10,56182,7195,43168,43168,,,5364,7848,.1243,.75,6,,1,4,0,0,0,.,0,36,1896,36,1896,1936,0,1,0,0,0,0,3,3,"Ballynastragh, County Wexford",1,Diplomat,1,3,14,"Mount St Benedict School, Gorey, Co. Wexford, and Downside School",1,"Balliol College, Oxford (c.1915) and UCD (c.1917–19), though he did not graduate from either Oxford or the NUI.",1,Unknown,,0,1,1,1,1,1,0,0,1,0,1,"Esmonde, Sir Thomas (Father); Esmonde, John Joseph (Father's Cousin, Pre-Independence MP); Esmonde, Sir John, 10th Baronet (Grandfather, Pre-Independence MP); Grattan, Henry Jnr (Great Grandfather, Pre-Independence MP); Grattan, Henry Snr (Great Great Grandfather, Pre-Independence MP)","Esmonde, Sir John Lymbrick (Second Cousin); Esmonde, Sir Anthony (Second Cousin); Esmonde, John Grattan (Third Cousin)",,6,6503,65,1,0,0,0,,,,,,,0,0,,,,,,0,0,Sir Osmond Esmonde
8,1/24/1933,1933,Wexford,140,CNAG,2,"Esmonde, Sir Osmond",2393,0,5,8,57227,7902,47409,47409,,,6305,10136,.133,.8,3,,1,3,0,1,0,.,0,37,1896,37,1896,1936,1,1,0,0,0,0,4,4,"Ballynastragh, County Wexford",1,Diplomat,1,3,14,"Mount St Benedict School, Gorey, Co. Wexford, and Downside School",1,"Balliol College, Oxford (c.1915) and UCD (c.1917–19), though he did not graduate from either Oxford or the NUI.",1,Unknown,,0,1,1,1,1,1,0,0,1,0,1,"Esmonde, Sir Thomas (Father); Esmonde, John Joseph (Father's Cousin, Pre-Independence MP); Esmonde, Sir John, 10th Baronet (Grandfather, Pre-Independence MP); Grattan, Henry Jnr (Great Grandfather, Pre-Independence MP); Grattan, Henry Snr (Great Great Grandfather, Pre-Independence MP)","Esmonde, Sir John Lymbrick (Second Cousin); Esmonde, Sir Anthony (Second Cousin); Esmonde, John Grattan (Third Cousin)",,6,6503,65,1,0,0,0,,,,,,,0,0,,,,,,0,0,Sir Osmond Esmonde
28,6/6/1997,1997,Dublin South West,119,FF,1,"Lenihan, Conor",3554,0,5,15,75646,6976,42292,41852,440,.5533,4436,6485,.106,.64,7,Elected,1,5,0,0,0,.,0,34,1963,34,1963,,0,0,0,0,0,0,1,1,Dublin,1,Journalist,2,4,16,"Belvedere College, Dublin",1,"University College Dublin (BA), Dublin City University (Diploma in Journalism)",1,Journalism,7,1,1,1,1,0,1,0,1,1,0,1,"Lenihan1, Brian Snr (Father); Lenihan2, Brian Jnr (Brother, elected in by-election before him); O'Rourke, Mary (Aunt); Lenihan1, Patrick (Grandfather); Lenihan2, Patrick (Uncle, unsuccessful)","O'Rourke, Aengus (Cousin, unsuccessful)",,6,9807,98,1,1,0,0,,,,,,,0,0,,,,,,0,0,Conor Lenihan
29,5/17/2002,2002,Dublin South West,119,FF,1,"Lenihan, Conor",3554,0,4,10,64947,7361,37216,36802,414,.5666,7080,7361,.1924,.96,6,Made Quota,1,3,0,0,0,.,0,39,1963,39,1963,,0,1,0,0,0,0,2,2,Dublin,1,Journalist,2,4,16,"Belvedere College, Dublin",1,"University College Dublin (BA), Dublin City University (Diploma in Journalism)",1,Journalism,7,1,1,1,1,0,1,0,1,1,0,1,"Lenihan1, Brian Snr (Father); Lenihan2, Brian Jnr (Brother, elected in by-election before him); O'Rourke, Mary (Aunt); Lenihan1, Patrick (Grandfather); Lenihan2, Patrick (Uncle, unsuccessful)","O'Rourke, Aengus (Cousin, unsuccessful)",,6,9807,98,1,1,0,0,,,,,,,0,1,MOS at the Department of Foreign Affairs,,,,,0,0,Conor Lenihan
30,5/24/2007,2007,Dublin South West,119,FF,1,"Lenihan, Conor",3554,0,4,8,67148,8331,42022,41652,370,.6203,8542,8542,.2051,1.03,1,Made Quota,1,1,0,0,0,.,0,44,1963,44,1963,,0,1,0,0,0,0,3,3,Dublin,1,Journalist,2,4,16,"Belvedere College, Dublin",1,"University College Dublin (BA), Dublin City University (Diploma in Journalism)",1,Journalism,7,1,1,1,1,0,1,0,1,1,0,1,"Lenihan1, Brian Snr (Father); Lenihan2, Brian Jnr (Brother, elected in by-election before him); O'Rourke, Mary (Aunt); Lenihan1, Patrick (Grandfather); Lenihan2, Patrick (Uncle, unsuccessful)","O'Rourke, Aengus (Cousin, unsuccessful)",,6,9807,98,1,1,0,0,,,,,,,0,1,"MOS at the Department of Justice, Equality & Law Reform","MOS at the Department of Community, Rural & Gaeltacht Affairs",MOS at the Department of Education & Science,,,1,0,Conor Lenihan
31,2/25/2011,2011,Dublin South West,119,FF,1,"Lenihan, Conor",3554,0,4,10,70613,9393,47475,46964,511,.672,2341,2488,.0498,.25,4,Eliminated,0,0,0,0,0,.,0,48,1963,48,1963,,0,1,0,0,0,0,4,3,Dublin,1,Journalist,2,4,16,"Belvedere College, Dublin",1,"University College Dublin (BA), Dublin City University (Diploma in Journalism)",1,Journalism,7,1,1,1,1,0,1,0,1,1,0,1,"Lenihan1, Brian Snr (Father); Lenihan2, Brian Jnr (Brother, elected in by-election before him); O'Rourke, Mary (Aunt); Lenihan1, Patrick (Grandfather); Lenihan2, Patrick (Uncle, unsuccessful)","O'Rourke, Aengus (Cousin, unsuccessful)",,6,9807,98,1,0,0,0,,,,,,,0,0,,,,,,1,0,Conor Lenihan
1,12/14/1918,1918,Queen's County,158,SF,4,"O'Higgins, Kevin",4780,0,1,2,,,19932,19932,,,13452,13452,.6749000000000001,,1,Elected,1,1,0,0,0,.,0,26,1892,26,1892,1927,0,0,0,0,0,0,1,1,"Stradbally, County Laois",1,Solicitor,2,4,16,"Clongowes Wood College (expelled); Knockbeg College, St. Marys Christian Brother School, Portlaoise",1,"St Patrick's College, Maynooth; University College Dublin (BA, LLB)",1,Law,1,1,1,1,1,1,1,0,0,0,0,0,"Sullivan, Timothy Daniel (Grandfather, pre-independence MP)","O'Higgins1, Dr Thomas Francis (Tom) Snr (Brother); O'Higgins2, Tom Jnr (Nephew); O'Higgins, Michael (Nephew); O'Higgins O'Malley, Una (Daughter, unsuccessful)",Other relatives: possibly 4 other generations pre-Independence (from Timothy Sullivan),6,12806,128,4,1,0,0,,,,,,,0,1,Local Government,,,,,0,0,Kevin O'Higgins
2,5/24/1921,1921,Leix Offaly,127,SF,4,"O'Higgins, Kevin",4780,0,4,4,,,,0,,,,,,,1,Made Quota,1,4,0,0,0,.,0,29,1892,29,1892,1927,0,1,0,0,0,0,2,2,"Stradbally, County Laois",1,Solicitor,2,4,16,"Clongowes Wood College (expelled); Knockbeg College, St. Marys Christian Brother School, Portlaoise",1,"St Patrick's College, Maynooth; University College Dublin (BA, LLB)",1,Law,1,1,1,1,1,1,1,0,0,0,0,0,"Sullivan, Timothy Daniel (Grandfather, pre-independence MP)","O'Higgins1, Dr Thomas Francis (Tom) Snr (Brother); O'Higgins2, Tom Jnr (Nephew); O'Higgins, Michael (Nephew); O'Higgins O'Malley, Una (Daughter, unsuccessful)",Other relatives: possibly 4 other generations pre-Independence (from Timothy Sullivan),6,12806,128,4,1,0,1,Economic Affairs,Local Government,,,,,0,0,,,,,,1,0,Kevin O'Higgins
3,6/16/1922,1922,Leix Offaly,127,PTSF,2,"O'Higgins, Kevin",4780,0,4,5,46031,6519,32592,32592,,,6792,6792,.2084,1.04,1,Made Quota,1,2,0,0,0,.,0,30,1892,30,1892,1927,0,1,0,0,0,0,3,3,"Stradbally, County Laois",1,Solicitor,2,4,16,"Clongowes Wood College (expelled); Knockbeg College, St. Marys Christian Brother School, Portlaoise",1,"St Patrick's College, Maynooth; University College Dublin (BA, LLB)",1,Law,1,1,1,1,1,1,1,0,0,0,0,0,"Sullivan, Timothy Daniel (Grandfather, pre-independence MP)","O'Higgins1, Dr Thomas Francis (Tom) Snr (Brother); O'Higgins2, Tom Jnr (Nephew); O'Higgins, Michael (Nephew); O'Higgins O'Malley, Una (Daughter, unsuccessful)",Other relatives: possibly 4 other generations pre-Independence (from Timothy Sullivan),6,12806,128,4,1,0,1,Home Affairs,,,,,,1,0,,,,,,1,0,Kevin O'Higgins
4,8/27/1923,1923,Dublin County,66,CNAG,2,"O'Higgins, Kevin",4780,0,8,21,97167,6374,57363,57363,,,20821,20821,.363,3.27,1,,1,1,0,0,0,.,0,31,1892,31,1892,1927,0,1,0,0,0,0,4,4,"Stradbally, County Laois",0,Solicitor,2,4,16,"Clongowes Wood College (expelled); Knockbeg College, St. Marys Christian Brother School, Portlaoise",1,"St Patrick's College, Maynooth; University College Dublin (BA, LLB)",1,Law,1,1,1,1,1,1,1,0,0,0,0,1,"Sullivan, Timothy Daniel (Grandfather, pre-independence MP)","O'Higgins1, Dr Thomas Francis (Tom) Snr (Brother); O'Higgins2, Tom Jnr (Nephew); O'Higgins, Michael (Nephew); O'Higgins O'Malley, Una (Daughter, unsuccessful)",Other relatives: possibly 4 other generations pre-Independence (from Timothy Sullivan),6,12806,128,4,1,0,1,Vice-President,Home Affairs,Justice,,,,1,0,,,,,,1,0,Kevin O'Higgins
5,6/9/1927,1927,Dublin County,66,CNAG,2,"O'Higgins, Kevin",4780,0,8,20,110840,7788,70091,70090,,,15918,15918,.2271,.23,1,,1,1,0,1,0,.,0,35,1892,35,1892,1927,1,1,0,0,0,0,5,5,"Stradbally, County Laois",0,Solicitor,2,4,16,"Clongowes Wood College (expelled); Knockbeg College, St. Marys Christian Brother School, Portlaoise",1,"St Patrick's College, Maynooth; University College Dublin (BA, LLB)",1,Law,1,1,1,1,1,1,1,0,0,0,0,1,"Sullivan, Timothy Daniel (Grandfather, pre-independence MP)","O'Higgins1, Dr Thomas Francis (Tom) Snr (Brother); O'Higgins2, Tom Jnr (Nephew); O'Higgins, Michael (Nephew); O'Higgins O'Malley, Una (Daughter, unsuccessful)",Other relatives: possibly 4 other generations pre-Independence (from Timothy Sullivan),6,12806,128,4,1,0,1,Vice-President,Justice,External Affairs,,,,1,0,,,,,,1,0,Kevin O'Higgins
8,1/24/1933,1933,Waterford,139,CNAG,2,"Redmond, Bridget",5133,0,4,8,45770,7730,38649,38649,,,6849,8498,.1772,.89,3,,1,1,0,0,0,.,1,28,1905,28,1905,1952,0,0,0,0,0,0,1,1,"Curragh, Co. Kildare",0,Landowner,1,2,12,"Ursuline Convent, Waterford",0,NA,0,NA,,0,1,0,1,0,1,1,0,1,1,1,"Redmond, Captain William (Husband); Redmond, John (Father-in-law, MP for Waterford)",,,6,13906,139,11,0,0,0,,,,,,,0,0,,,,,,0,0,Bridget Redmond
9,7/1/1937,1937,Waterford,139,FG,2,"Redmond, Bridget",5133,0,4,8,51596,8080,40397,40397,,,8254,8254,.2043,1.02,1,,1,3,0,0,0,.,1,32,1905,32,1905,1952,0,1,0,0,0,0,2,2,"Curragh, Co. Kildare",0,Landowner,1,2,12,"Ursuline Convent, Waterford",0,NA,0,NA,,0,1,0,1,0,1,1,0,1,1,1,"Redmond, Captain William (Husband); Redmond, John (Father-in-law, MP for Waterford)",,,6,13906,139,11,0,0,0,,,,,,,0,0,,,,,,0,0,Bridget Redmond
10,6/17/1938,1938,Waterford,139,FG,2,"Redmond, Bridget",5133,0,4,7,60819,8292,41459,41459,,,7514,10643,.1812,.91,3,,1,2,0,0,0,.,1,33,1905,33,1905,1952,0,1,0,0,0,0,3,3,"Curragh, Co. Kildare",0,Landowner,1,2,12,"Ursuline Convent, Waterford",0,NA,0,NA,,0,1,0,1,0,1,1,0,1,1,1,"Redmond, Captain William (Husband); Redmond, John (Father-in-law, MP for Waterford)",,,6,13906,139,11,0,0,0,,,,,,,0,0,,,,,,0,0,Bridget Redmond
11,6/23/1943,1943,Waterford,139,FG,2,"Redmond, Bridget",5133,0,4,10,52162,7929,39642,39642,,,7765,8017,.1959,.98,3,,1,2,0,0,0,.,1,38,1905,38,1905,1952,0,1,0,0,0,0,4,4,"Curragh, Co. Kildare",0,Landowner,1,2,12,"Ursuline Convent, Waterford",0,NA,0,NA,,0,1,0,1,0,1,1,0,1,1,1,"Redmond, Captain William (Husband); Redmond, John (Father-in-law, MP for Waterford)",,,6,13906,139,11,0,0,0,,,,,,,0,0,,,,,,0,0,Bridget Redmond
12,5/30/1944,1944,Waterford,139,FG,2,"Redmond, Bridget",5133,0,4,7,52162,7462,37308,37308,,,8061,8061,.2161,1.08,1,,1,1,0,0,0,.,1,39,1905,39,1905,1952,0,1,0,0,0,0,5,5,"Curragh, Co. Kildare",0,Landowner,1,2,12,"Ursuline Convent, Waterford",0,NA,0,NA,,0,1,0,1,0,1,1,0,1,1,1,"Redmond, Captain William (Husband); Redmond, John (Father-in-law, MP for Waterford)",,,6,13906,139,11,0,0,0,,,,,,,0,0,,,,,,0,0,Bridget Redmond
13,2/4/1948,1948,Waterford,139,FG,2,"Redmond, Bridget",5133,0,4,9,45795,6940,34695,34695,,,6810,7850,.1963,.98,3,,1,1,0,0,0,.,1,43,1905,43,1905,1952,0,1,0,0,0,0,6,6,"Curragh, Co. Kildare",0,Landowner,1,2,12,"Ursuline Convent, Waterford",0,NA,0,NA,,0,1,0,1,0,1,1,0,1,1,1,"Redmond, Captain William (Husband); Redmond, John (Father-in-law, MP for Waterford)",,,6,13906,139,11,1,0,0,,,,,,,0,0,,,,,,0,0,Bridget Redmond
14,5/30/1951,1951,Waterford,139,FG,2,"Redmond, Bridget",5133,0,4,6,44713,6810,34048,34048,,,8372,8372,.2459,1.23,1,,1,1,0,1,0,.,1,46,1905,46,1905,1952,1,1,0,0,0,0,7,7,"Curragh, Co. Kildare",0,Landowner,1,2,12,"Ursuline Convent, Waterford",0,NA,0,NA,,0,1,0,1,0,1,1,0,1,1,1,"Redmond, Captain William (Husband); Redmond, John (Father-in-law, MP for Waterford)",,,6,13906,139,11,0,0,0,,,,,,,0,0,,,,,,0,0,Bridget Redmond
32,2/26/2016,2016,Cork East,104,FF,1,"Ahern, Barbara",1009,0,4,15,83236,10562,53251,52806,445,.6398,4594,6781,.0862706803628101,.4349555008521113,10,not elected,0,0,0,0,0,.,1,34,1982,34,1982,,0,0,0,0,0,0,1,0,"Carrigtwohill, County Cork",1,Tax advisor and accountant,2,5,18,Unknown,,UCC (BA Applied Psychology); UCD (MA Computer Science),1,Computer Science,4,0,1,0,1,0,1,1,1,1,1,1,"Ahern1, Michael (Father); Joyce, Carey P (Relative); Ahern, Liam (Grandfather, SD TD); Dinneen, John (Great Great Uncle, TD)","Ahern, Barbara (Daughter)","Other relatives: Ahern, Eamon (Great grandfather, 1882–1953, was a member of Cork County Council from 1919 to 1953); Ahern2, Maurice (Uncle, local)",5,6105,61,1,0,0,0,,,,,,,0,0,,,,,,0,0,Barbara Ahern
24,11/23/1983,1983,Dublin Central,111,FG,2,"Banotti, Mary",1083,0,1,10,70403,16353,,32704,,.4645,7362,8623,.2251,.45,0,,0,0,0,0,1,By election caused by death on 17 September 1983 of George Colley.,1,44,1939,44,1939,,0,0,0,0,0,0,1,0,Dublin,1,"Nurse, Industrial Social Worker",3,3,14,"Dominican Convent, Wicklow",0,"Whitechapel Hospital, London (SRN)",0,Nursing,6,0,1,0,1,0,1,0,1,0,0,1,"Owen, Nora (Sister); O'Sullivan, General Gerald (Great Uncle); Collins O'Driscoll, Margaret (Great Aunt); Collins1, Michael (Great Uncle)",,,5,3705,37,8,0,0,0,,,,,,,0,0,,,,,,0,0,Mary Banotti
